icon,name,rarity,value,description,monster
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Claw,4,580,"A powerful claw that can pulverize rock. Short, but worth the effort to obtain.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Claw+,6,1740,A powerful claw that can pulverize rock. Creates scratch-proof equipment.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Tusks,4,1020,"A giant, shovel-like jaw, complete with tusks used for attacking and movement.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Tetsucabra Tusks+,6,3060,A jaw with oversized tusks. Recent finds reveal damaged tusks grow back even harder.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/f/f5/MH4G-Bone_Icon_Red.png,Dignified Skull,5,760,A distinctly warped skull that is far more durable than normal bone.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Paddock Oil,4,200,A mysterious oil found only in nature. Used at the Smithy as a lubricant and additive.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/c/c7/MH4G-Medicine_Icon_Yellow.png,Paddock Oil+,6,600,A mysterious oil found only in nature. Purer oil yields higher forge temperatures.,Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/2/21/MH4G-Scale_Icon_Red.png,Hyper Tetsu Scale,6,1150,"Darker than normal Tetsucabra scales, this Hyper scale emits an ominous glow.",Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Drilltusk Scale,6,450,A Drilltusk Tetsucabra scale. It's hard and features a unique red and blue pattern.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Scale_Icon_Dark_Red.png,Drilltusk Scale+,7,1350,A hard scale of a Drilltusk Tetsucabra. It's sharp and features a unique pattern.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Drilltusk Shell,6,310,A Drilltusk Tetsucabra shell. It's quite hard and has a unique red and blue pattern.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/FourthGen-Carapace_Icon_Dark_Red.png,Drilltusk Carapace,7,930,A Drilltusk Tetsucabra carapace. Its thickness makes it quite hard.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/7/71/FourthGen-Claw_Icon_Dark_Red.png,Drilltusk Tusk,6,1430,The tusk of a Drilltusk Tetsucabra. Used to dig up large boulders.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/7/71/FourthGen-Claw_Icon_Dark_Red.png,Drilltusk Tusk+,7,4290,A massive Drilltusk Tetsucabra tusk. An extension of its jaw and its brutality.,Drilltusk Tetsucabra
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Tigrex Scale,4,520,Scale from the incredibly violent Tigrex. Incredibly massive and sturdy.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Tigrex Scale+,6,1560,A flawless Tigrex scale. Can be fastened with others to become harder than steel.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Tigrex Shell,4,750,A hard Tigrex shell capable of repelling any impact. Extreme tenacity.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Tigrex Carapace,6,2250,A material hardened by the sands of time. Sharp edges show the Tigrex's ferocity.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Tigrex Tail,4,1250,This flexible and strong tail can make great equipment.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Claw,4,700,A vicious foreclaw unique to the Tigrex. Other flying wyverns do not have it.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Claw+,6,2100,A claw that time has sharpened into a horrible death sentence for prey.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Fang,4,600,A terrifying fang used to crush prey. Makes all who see it quiver in fear.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/70/MH4G-Claw_Icon_Yellow.png,Tigrex Fang+,6,1800,The sharp fang of a Tigrex. These fangs can cut any prey to shreds.,Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Tigrex Scalp,5,2300,"Part of the head of a violent Tigrex. Looks terrifying, as if it is still alive.",Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Tigrex Maw,7,6800,"The awe-inspiring jaws of a Tigrex, ready to crush both bone and spirit.",Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Hyper Tigrex Scale,(?),(?),"Darker than normal Tigrex scales, this Hyper scale emits an ominous glow.",Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/73/MH4G-Scale_Icon_Blue.png,Grimclaw Scale,6,730,A Grimclaw Tigrex scale. Dark and thickly layered. Features exceptional hardness.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/73/MH4G-Scale_Icon_Blue.png,Grimclaw Scale+,7,2190,A superior Grimclaw Tigrex scale. A scale of the highest quality.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Carapace_Icon_Blue.png,Grimclaw Shell,6,1050,A Grimclaw Tigrex shell. You can see the thick blue blood vessels pulsating on its exterior.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/1/14/FourthGen-Carapace_Icon_Blue.png,Grimclaw Carapace,7,3150,You can see the blue blood vessels pulsating on the exterior of the shell.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/7f/FourthGen-Claw_Icon_Dark_Blue.png,Grimclaw Talon,6,980,A talon from a Grimclaw Tigrex. It's as frightening and deadly as it looks.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/7/7f/FourthGen-Claw_Icon_Dark_Blue.png,Grimclaw Talon+,7,2940,A quality talon from a Grimclaw Tigrex. It's as frightening and deadly as it looks.,Grimclaw Tigrex
https://static.wikia.nocookie.net/monsterhunter/images/f/f0/MH4G-Ore_Icon_Light_Blue.png,Wyvern Crystal,6,4300,A mysterious crystal that glows with the energy of both light and dark spirits.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/4/45/FourthGen-Carapace_Icon_White.png,Ukanlos Carapace,6,5580,The minerals encrusted in this cold-infused shell make it surprisingly strong.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/3/3f/MH4G-Scale_Icon_White.png,Ukanlos Underscale,6,4500,"A thick, sharp belly scale. Cuts through snow, allowing Ukanlos to move easier.",Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/e/e4/MH4G-Claw_Icon_White.png,Ukanlos Digger,6,5700,An Ukanlos claw. Repeated voyages through the ice have twisted its shape.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Fin+,6,8500,A huge dorsal fin with saw-like ridges at the tip that cut through anything.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Tail,6,8000,The icy tail of Ukanlos. A single lash makes the air scream and the earth cry.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/b/b4/MH4G-Monster_Parts_Icon_White.png,Ukanlos Shoveljaw,6,9500,"Ukanlos's shovel-like jaw. Developed to shovel snow, one scoop can cause an avalanche.",Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/8/80/MH4G-Ball_Icon_Light_Blue.png,Ukanlos Gem,7,15000,A gem owned by a king who nearly ended the world. It seeks to destroy new owners.,Ukanlos
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Uragaan Scale,4,550,A hardened scale composed of ore that gives off a faint glow when exposed to light.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Uragaan Scale+,6,1650,A strong scale formed by layers and layers of ore. Its hardness makes forging tricky.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Uragaan Shell,4,(?),"This strong, sturdy piece of exoskeleton makes armor that looks dull but works great.",Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/09/FourthGen-Carapace_Icon_Yellow.png,Uragaan Carapace,6,2700,A hard Uragaan carapace. Its rigidity makes it quite a challenge to remove.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Uragaan Jaw,4,1260,A crooked Uragaan jaw. Coated with melted minerals that have hardened over time.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Uragaan Scute,4,1450,"Even more heat resistant than the Shell, this is said to protect sensitive organs.",Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/b/b1/MH4G-Monster_Parts_Icon_Yellow.png,Uragaan Marrow,5,1800,Hard-to-obtain bone marrow used for special crafts as well as medicinal purposes.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/1/16/MH4G-Ball_Icon_Yellow.png,Uragaan Ruby,7,7500,A precious Uragaan gem. Prized for its strengthening ability during the forging process.,Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/0/0f/MH4G-Scale_Icon_Yellow.png,Hyper Uragaan Scale,6,1980,"Darker than normal Uragaan scales, this Hyper scale emits an ominous glow.",Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Scale_Icon_Brown.png,Crystalbeard Scale,6,770,A Crystalbeard Uragaan scale. Contains unique ores that make it shine bright.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/6/63/MH4G-Scale_Icon_Brown.png,Crystalbeard Scale+,7,2310,A high-quality Crystalbeard Uragaan scale. Contains unique ores that make it shine bright.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Crystalbeard Jaw,6,1760,The jaw from a Crystalbeard Uragaan. Contains unique ores that make it shine bright.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Crystalbeard Maw,7,5280,A high-quality Crystalbeard Uragaan jaw. Contains unique ores that make it shine bright.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/9/9d/MH4G-Ore_Icon_Purple.png,Treasure Nugget,7,10000,A stone shard taken from a Crystalbeard Uragaan. Prized for the rare minerals within it.,Crystalbeard Uragaan
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/MH4G-Hide_Icon_Blue.png,Velocidrome Hide,4,240,The hide of a Velociprey leader. It bears the scars of a leadership role.,Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/3/3e/MH4G-Hide_Icon_Blue.png,Velocidrome Hide+,6,720,(?),Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Claw_Icon_Blue.png,Velocidrome Claw,4,200,The claw of an alpha Velocidrome. Sharp and blade-like.,Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Claw_Icon_Blue.png,Velocidrome Claw+,6,600,The sharp claw of a Velocidrome. It can easily slice through prey.,Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/c/c2/MH4G-Monster_Parts_Icon_Blue.png,Velocidrome Head,5,560,A large head with a crest. You'd look pretty fierce if you put it on.,Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/a/ac/MH4G-Ball_Icon_Blue.png,Bird Wyvern Gem,7,4850,A valuable gem that can be harvested from Jaggi and other bird wyverns.,Velocidrome
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Volvidon Shell,4,350,The heat-resistant shell of a Volvidon. Unaffected even by boiling lava.,Volvidon
https://static.wikia.nocookie.net/monsterhunter/images/9/9c/FourthGen-Carapace_Icon_Red.png,Volvidon Carapace,6,1050,A thick Volvidon carapace. Extra elasticity means extreme pressure is required to forge it.,Volvidon
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Volvidon Claw,4,420,A claw from a Volvidon's forelegs. Dramatically increases the power of a wide swing.,Volvidon
https://static.wikia.nocookie.net/monsterhunter/images/c/c9/MH4G-Claw_Icon_Red.png,Volvidon Claw+,6,1260,"A hard, sharp Volvidon claw. Constant exposure to heat has tempered it like steel.",Volvidon
https://static.wikia.nocookie.net/monsterhunter/images/8/8b/MH4G-Monster_Parts_Icon_Red.png,Volvi Rickrack,4,750,The jagged shell of a Volvidon's back. Its high elasticity makes it ideal for crafting flexible gear.,Volvidon
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Garuga Scale,4,490,Scale carved from Yian Garuga. It shines an ominous purple.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Garuga Scale+,6,1470,"Superior Garuga scale. Looks like a Kut-Ku scale, but it's much tougher.",Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/FourthGen-Carapace_Icon_Purple.png,Garuga Shell,4,650,"A rare item, also in great demand as a research material.",Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/1/1e/FourthGen-Carapace_Icon_Purple.png,Garuga Carapace,6,1950,Garuga Shell that's become strong over the years. Great skill is needed to work.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Garuga Ear,4,1500,Its shape and form show a different evolutionary path than Yian Kut-Ku.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Garuga Auricle,6,3000,Well-developed Garuga Ear. It's said to heighten one's senses when crafted into armor.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Bone_Icon_Purple.png,Sharpened Beak,4,1800,The sharpened beak of a Yian Garuga. Looks fiercer than that of a Kut-Ku.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/5/5c/MH4G-Bone_Icon_Purple.png,Rejuvenated Beak,6,3600,"A Yian Garuga beak. Its color, luster, and the jawline's angle have been restored.",Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Garuga Wing,4,1950,A first class material that requires high crafting skills to work with.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Garuga Tail,4,2000,The tail of a Yian Garuga. Responds to shocks by spouting a powerful venom.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/4/44/MH4G-Monster_Parts_Icon_Purple.png,Garuga Mane,4,1800,Mane from a Yian Garuga. Unusually intimidating.,Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/a/aa/MH4G-Scale_Icon_Purple.png,Hyper Garuga Scale,(?),(?),"Darker than normal Garuga scales, this Hyper scale emits an ominous glow.",Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/e/e7/FourthGen-Scale_Icon_Dark_Purple.png,Deadeye Scale,6,690,A scale taken from a Deadeye Yian Garuga. Bears the scars of many hard-fought battles.,Deadeye Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/e/e7/FourthGen-Scale_Icon_Dark_Purple.png,Deadeye Scale+,7,2070,A hardened scale of a Deadeye Yian Garuga. Bears the scars of many hard-fought battles.,Deadeye Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/5/5d/FourthGen-Carapace_Icon_Dark_Purple.png,Deadeye Shell,6,910,The shell of a Deadeye Yian Garuga. Bears the scars of many hard-fought battles.,Deadeye Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/5/5d/FourthGen-Carapace_Icon_Dark_Purple.png,Deadeye Carapace,7,2730,A hardened shell of a Deadeye Yian Garuga. Bears the scars of many hard-fought battles.,Deadeye Yian Garuga
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Scale_Icon_Pink.png,Kut-Ku Scale,4,250,Pink scale from a Kut-Ku. Fire resistant. Can be found in the field.,Yian Kut-Ku
https://static.wikia.nocookie.net/monsterhunter/images/3/32/MH4G-Scale_Icon_Pink.png,Kut-Ku Scale+,6,750,Superior scale from a Kut-Ku. Its size and weight make it look classier than normal.,Yian Kut-Ku
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/FourthGen-Carapace_Icon_Pink.png,Kut-Ku Shell,4,345,The Fire-resistant shell of a Kut-Ku.,Yian Kut-Ku
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/FourthGen-Carapace_Icon_Pink.png,Kut-Ku Carapace,6,1035,"Harder than Kut-Ku Shell, this material is also known as Gravite.",Yian Kut-Ku
https://static.wikia.nocookie.net/monsterhunter/images/9/9f/MH4G-Monster_Parts_Icon_Pink.png,Kut-Ku Ear,4,1280,The Fire-resistant ear of a Kut-Ku. Used to prevent Bowguns backfiring.,Yian Kut-Ku
