icon,name,rarity,capacity,value,how_to_get,category
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Arena Ticket,5,5,0,"Reward from Event Quest ""Baki: Biggest vs. Strongest""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Coin_Icon_Brown.png,Grandpaw Coin,5,5,0,"Reward from Event Quest ""CoroCoro: Big Bad Bugs""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,CoroCoro Ticket,5,5,0,"Reward from Event Quest ""CoroCoro: Rolling Bowlers""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Coin_Icon_Brown.png,Ushio Coin,5,5,0,"Reward from Event Quest ""Ushio & Tora: White Mizutsune""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/9d/MH4G-Ore_Icon_Purple.png,Pluto Stardust,5,5,0,"Reward from Event Quest ""The Exploding Flame King""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a4/MH4G-Coin_Icon_Blue.png,Magi Coin,5,5,0,"Reward from Event Quest ""Magi: Rescue from the Fall""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/08/MH4G-Book_Icon_Grey.png,Roll of Fate,5,5,0,"Reward from Event Quest ""Yu-Gi-Oh: A Beautiful Wyvern""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Pirate Ticket J,5,5,0,"Reward from Event Quest ""Jump: Boiling Magma""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Famitsu Ticket,5,5,0,"Reward from Event Quest ""Famitsu: Mizutsune Feature""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Dengeki Ticket,5,5,0,"Reward from Event Quest ""Dengeki: Turbulent Seas""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/a6/MH4G-Coin_Icon_Green.png,Uniqlo Coin S,5,5,0,"Reward from Event Quest ""Uniqlo Shock Fest""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e1/MH4G-Question_Mark_Icon_White.png,Wind Waker,5,5,0,"Reward from Event Quest ""A Hero's Return""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Arwing Boarding Pass,5,5,0,"Reward from Event Quest ""Star Fox: Battle at Arctic Ridge""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/96/MH4G-Mushroom_Icon_Red.png,Super Mushroom,5,5,0,"Reward from Event Quest ""Mario: The White Donkey Kong?""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Design Pattern,5,5,0,"Reward from Event Quest ""Animal Crossing: Picnic Day""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Triforce,5,5,0,"Reward from Event Quest ""The Three Virtues""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/6/69/MH4G-Coin_Icon_Orange.png,Samus Coin,5,5,0,"Reward from Event Quest ""Metroid: Special Mission""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/4/4e/MH4G-Jewel_Icon_Light_Blue.png,Goddess's Grace,5,5,0,"Reward from Event Quest ""The Steel Vanguard""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/e/e5/MH4G-Mantle_Icon_Light_Blue.png,Goddess's Embrace,5,5,0,"Reward from Event Quest ""The Voracious King""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/4/47/MH4G-Coin_Icon_Pink.png,SF Coin,5,5,0,"Reward from Event Quest ""SF: Ultimate Entrance Exam""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/d/dc/MH4G-Egg_Icon_Red.png,Red Orb,5,5,0,"Reward from Event Quest ""DMC: The Seltas Queen's Cry""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ore_Icon_Blue.png,Ceratanium,5,5,0,"Reward from Event Quest ""Mega Man: Yellow Devil""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Hero's Seal,5,5,0,"Reward from Event Quest ""Capcom: Brilliant Orchestra""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b0/MH4G-Book_Icon_Orange.png,Baby Journal,5,5,0,In Item Box at the start of the game,Event Items
https://static.wikia.nocookie.net/monsterhunter/images/f/fa/MH4G-Book_Icon_Pink.png,Sunsnug Journal,5,5,0,"Reward from Event Quest ""​Felyne Village: The Tourney""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Ticket_Icon_Pink.png,Fan Club Newsletter,5,5,0,"Reward from Event Quest ""Fan Club: Arena Action""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Ticket_Icon_Pink.png,Fan Club Application,5,5,0,"Reward from Event Quest ""Fan Club: Great All Stars""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Ticket_Icon_Pink.png,Fan Club Invite,5,5,0,"Reward from Event Quest ""Fan Club: Remobra Removal""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Puppet Ticket,5,5,0,"Reward from Event Quest ""Capcom: White & Black""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Great Stone,5,5,0,"Reward from Event Quest ""Capcom: The Ruler's Rage""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Courier's Letter,5,5,0,"Reward from Event Quest ""Too Hot to Handle""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/ItemIcon006.png,JDL Badge,5,5,0,"Reward from Event Quest ""Case Closed: Monster Files""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/27/MH4G-Coin_Icon_Brown.png,Salaryman Coin,5,5,0,"Reward from Event Quest ""CoroCoro: Fart of Darkness""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/25/MH4G-Ore_Icon_Grey.png,Silver Crystal,5,5,0,"Reward from Event Quest ""Nakayoshi: Silver Crystal""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Kaioh Certificate,5,5,0,"Reward from Event Quest ""Baki: Deadly Claws""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/6/6f/MH4G-Coin_Icon_Purple.png,WORST Coin,5,5,0,"Reward from Event Quest ""WORST: Skull Motif""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Celestial Scroll,5,5,0,"Reward from Event Quest ""Okami: Most Wanted""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/2/23/MH3icon-Plate.png,Arthur's Armor,5,5,0,"Reward from Event Quest ""Ghosts 'n Goblins: Seeing Red""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Turnabout Ticket,5,5,0,"Reward from Event Quest ""Turnabout Takedown""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Navirou Ticket,5,5,0,In Item Box at the start of the game,Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/ItemIcon006.png,F Spirit Stone,5,5,0,"Reward from Event Quest ""Capcom: Prowler's Spirit""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Famitsu Coupon,5,5,0,"Reward from Event Quest ""Famitsu: Kecha the Scoop!""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Dengeki Ticket XX,5,5,0,"Reward from Event Quest ""Dengeki: Top of Old Sparky""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Buccaneer Ticket J,5,5,0,"Reward from Event Quest ""Jump: The Desert Crown""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Flying Xin Mark,5,5,0,"Reward from Event Quest ""Kingdom: Test of the Best!""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/1c/FourthGen-Ticket_Icon_Dark_Red.png,Evidence,5,5,0,"Reward from Event Quest ""Case Closed: Desert Arrest!""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/4/4b/MH4G-Question_Mark_Icon_Yellow.png,Magic Realm Key,5,5,0,"Reward from Event Quest ""Shonen: Winged Nocturne""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/0/01/MH4G-Ticket_Icon_White.png,Taisha-ryu Codex,5,5,0,"Reward from Event Quest ""Drifters: Isle of Lost Souls""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/94/MH4G-Ore_Icon_Yellow.png,Zaruba Fragment,5,5,0,"Reward from Event Quest ""Into the Maw of Darkness""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Zelda Ticket,5,5,0,"Reward from Event Quest ""The Legend of Zelda: Power""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Zelda Ticket G,5,5,0,"Reward from Event Quest ""The Legend of Zelda: Courage""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/3/35/MH4G-Ticket_Icon_Light_Blue.png,Zelda Ticket P,5,5,0,"Reward from Event Quest ""The Legend of Zelda: Wisdom""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/11/MH4G-Jewel_Icon_Orange.png,Sealing Shield,5,5,0,"Reward from Event Quest ""Fire Emblem: Warding Despair""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/19/MH4G-Ticket_Icon_Pink.png,Club Promotion,5,5,0,"Reward from Event Quest ""Fan Club: Climbing The Ranks""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/17/MH4G-Mushroom_Icon_Grey.png,Option,5,5,0,"Reward from Event Quest ""Strider: Frozen Mission""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Studio Pass,5,5,0,"Reward from Event Quest ""Flames of Savagery at USJ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Egg_Icon_Yellow.png,Happy Egg,5,5,0,"Reward from Event Quest ""サンリオ・ひとぐでしようぜ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/ItemIcon006.png,Spirits Stone,5,5,0,"Reward from Event Quest ""カプコン・燃えるスピリッツ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Extraordinary Pass,5,5,0,"Reward from Event Quest ""Dance of Dreams at USJ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/a/af/MH4G-Ticket_Icon_Yellow.png,Gold Studio Pass,5,5,0,"Reward from Event Quest ""Blazing Thunder at USJ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Wonderful Pass,5,5,0,"Reward from Event Quest ""Frost and Fire at USJ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/1/14/MH4G-Fish_Icon_Pink.png,Salmon Fillet,5,5,0,"Reward from Event Quest ""サンリオ・お魚たちを救え!""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/ItemIcon006.png,Macross Delta Coin,5,5,0,"Reward from Event Quest ""マクロスΔ・新たなる戦乙女達""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/f/f7/MH4G-Egg_Icon_Yellow.png,Wonderful Egg,5,5,0,"Reward from Event Quest ""サンリオ・ひとぐでしようニャ""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b7/ItemIcon006.png,Hunter Certificate,5,5,0,"Reward from Event Quest ""ハンター×ハンター・最終試験""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Unique Pass,5,5,0,"Reward from Event Quest ""ＵＳＪ・幻惑なる２頭の輪舞曲""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Original Pass,5,5,0,"Reward from Event Quest ""ＵＳＪ・天翔ける輝星の軌跡""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Exceptional Pass,5,5,0,"Reward from Event Quest ""ＵＳＪ・霊峰に吹き荒れる嵐""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/9/99/MH4G-Ticket_Icon_Blue.png,Novel Pass,5,5,0,"Reward from Event Quest ""ＵＳＪ・乱れ荒れ暴れ狂う角""",Event Items
https://static.wikia.nocookie.net/monsterhunter/images/b/b3/MH4G-Ticket_Icon_Red.png,Live Ticket,5,5,0,"Reward from Event Quest ""サンリオ・紅蓮の炎に抱かれて""",Event Items
