name,armor_set_id,min_defense,max_defense,fire,ice,thunder,water,dragon,rarity,hunter_type,wearable_by,num_slots
Rathian Helm R,343,46,122,3,0,-2,0,-3,5,blademaster,both,1
Rathian Mail R,343,46,122,3,0,-2,0,-3,5,blademaster,both,2
Rathian Braces R,343,46,122,3,0,-2,0,-3,5,blademaster,both,1
Rathian Faulds R,343,46,122,3,0,-2,0,-3,5,blademaster,both,0
Rathian Greaves R,343,46,122,3,0,-2,0,-3,5,blademaster,both,1
Nibelsnarf Helm S,344,50,126,2,-3,-1,0,1,5,blademaster,both,0
Nibelsnarf Mail S,344,50,126,2,-3,-1,0,1,5,blademaster,both,0
Nibelsnarf Braces S,344,50,126,2,-3,-1,0,1,5,blademaster,both,1
Nibelsnarf Faulds S,344,50,126,2,-3,-1,0,1,5,blademaster,both,1
Nibelsnarf Greaves S,344,50,126,2,-3,-1,0,1,5,blademaster,both,2
Plesioth Helm,345,52,128,-2,2,-4,4,1,5,blademaster,both,0
Plesioth Mail,345,52,128,-2,2,-4,4,1,5,blademaster,both,0
Plesioth Vambraces,345,52,128,-2,2,-4,4,1,5,blademaster,both,0
Plesioth Greaves,345,52,128,-2,2,-4,4,1,5,blademaster,both,0
Blango Helm S,346,50,126,-4,4,0,1,0,5,blademaster,both,0
Blango Mail S,346,50,126,-4,4,0,1,0,5,blademaster,both,1
Blango Vambraces S,346,50,126,-4,4,0,1,0,5,blademaster,both,1
Blango Tassets S,346,50,126,-4,4,0,1,0,5,blademaster,both,0
Blango Greaves S,346,50,126,-4,4,0,1,0,5,blademaster,both,1
EX Blango Helm,347,54,130,-4,4,0,1,0,5,blademaster,both,0
EX Blango Mail,347,54,130,-4,4,0,1,0,5,blademaster,both,1
EX Blango Braces,347,54,130,-4,4,0,1,0,5,blademaster,both,1
EX Blango Tassets,347,54,130,-4,4,0,1,0,5,blademaster,both,0
EX Blango Greaves,347,54,130,-4,4,0,1,0,5,blademaster,both,1
Lavasioth Helm,348,56,132,4,0,0,-4,1,5,blademaster,both,0
Lavasioth Mail,348,56,132,4,0,0,-4,1,5,blademaster,both,1
Lavasioth Braces,348,56,132,4,0,0,-4,1,5,blademaster,both,1
Lavasioth Tassets,348,56,132,4,0,0,-4,1,5,blademaster,both,1
Lavasioth Greaves,348,56,132,4,0,0,-4,1,5,blademaster,both,2
EX Lavasioth Helm,349,60,136,4,0,0,-4,1,5,blademaster,both,0
EX Lavasioth Mail,349,60,136,4,0,0,-4,1,5,blademaster,both,1
EX Lavasioth Braces,349,60,136,4,0,0,-4,1,5,blademaster,both,1
EX Lavasioth Tassets,349,60,136,4,0,0,-4,1,5,blademaster,both,1
EX Lavasioth Greaves,349,60,136,4,0,0,-4,1,5,blademaster,both,2
Ceanataur Helm S,350,48,124,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Mail S,350,48,124,1,-1,-1,2,0,5,blademaster,both,0
Ceanataur Braces S,350,48,124,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Tassets S,350,48,124,1,-1,-1,2,0,5,blademaster,both,0
Ceanataur Greaves S,350,48,124,1,-1,-1,2,0,5,blademaster,both,1
EX Ceanataur Helm,351,52,128,1,-1,-1,2,0,5,blademaster,both,1
EX Ceanataur Mail,351,52,128,1,-1,-1,2,0,5,blademaster,both,0
EX Ceanataur Braces,351,52,128,1,-1,-1,2,0,5,blademaster,both,1
EX Ceanataur Tassets,351,52,128,1,-1,-1,2,0,5,blademaster,both,0
EX Ceanataur Greaves,351,52,128,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Helm R,352,44,120,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Mail R,352,44,120,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Braces R,352,44,120,1,-1,-1,2,0,5,blademaster,both,0
Ceanataur Tassets R,352,44,120,1,-1,-1,2,0,5,blademaster,both,1
Ceanataur Greaves R,352,44,120,1,-1,-1,2,0,5,blademaster,both,0
Najarala Helm S,353,56,132,1,-3,0,-1,1,5,blademaster,both,1
Najarala Mail S,353,56,132,1,-3,0,-1,1,5,blademaster,both,1
Najarala Braces S,353,56,132,1,-3,0,-1,1,5,blademaster,both,0
Najarala Faulds S,353,56,132,1,-3,0,-1,1,5,blademaster,both,1
Najarala Greaves S,353,56,132,1,-3,0,-1,1,5,blademaster,both,1
Nargacuga Helm S,354,40,116,-2,1,-3,1,1,5,blademaster,both,1
Nargacuga Mail S,354,40,116,-2,1,-3,1,1,5,blademaster,both,0
Nargacuga Braces S,354,40,116,-2,1,-3,1,1,5,blademaster,both,2
Nargacuga Tassets S,354,40,116,-2,1,-3,1,1,5,blademaster,both,3
Nargacuga Greaves S,354,40,116,-2,1,-3,1,1,5,blademaster,both,1
Garuga Helm S,355,56,132,2,0,2,-1,0,5,blademaster,both,0
Garuga Mail S,355,56,132,2,0,2,-1,0,5,blademaster,both,0
Garuga Vambraces S,355,56,132,2,0,2,-1,0,5,blademaster,both,1
Garuga Tassets S,355,56,132,2,0,2,-1,0,5,blademaster,both,2
Garuga Greaves S,355,56,132,2,0,2,-1,0,5,blademaster,both,1
Uragaan Helm S,356,64,140,3,-1,0,-4,-2,5,blademaster,both,0
Uragaan Mail S,356,64,140,3,-1,0,-4,-2,5,blademaster,both,0
Uragaan Vambraces S,356,64,140,3,-1,0,-4,-2,5,blademaster,both,2
Uragaan Faulds S,356,64,140,3,-1,0,-4,-2,5,blademaster,both,1
Uragaan Greaves S,356,64,140,3,-1,0,-4,-2,5,blademaster,both,1
Black Belt Helm S,357,50,126,3,3,3,3,3,5,blademaster,both,3
Black Belt Mail S,357,50,126,3,3,3,3,3,5,blademaster,both,0
Black Belt Braces S,357,50,126,3,3,3,3,3,5,blademaster,both,0
Black Belt Tassets S,357,50,126,3,3,3,3,3,5,blademaster,both,0
Black Belt Greaves S,357,50,126,3,3,3,3,3,5,blademaster,both,0
Guardian Helm,358,50,126,0,0,0,0,0,5,blademaster,male,0
Guardian Suit,358,50,126,0,0,0,0,0,5,blademaster,male,0
Guardian Braces,358,50,126,0,0,0,0,0,5,blademaster,male,1
Guardian Coil,358,50,126,0,0,0,0,0,5,blademaster,male,1
Guardian Boots,358,50,126,0,0,0,0,0,5,blademaster,male,1
Guardian Helm U,359,54,130,0,0,0,0,0,5,blademaster,male,0
Guardian Suit U,359,54,130,0,0,0,0,0,5,blademaster,male,0
Guardian Braces U,359,54,130,0,0,0,0,0,5,blademaster,male,1
Guardian Coil U,359,54,130,0,0,0,0,0,5,blademaster,male,1
Guardian Boots U,359,54,130,0,0,0,0,0,5,blademaster,male,1
Scholar's Beret,360,48,124,0,0,0,0,0,5,blademaster,female,0
Scholar's Blouse,360,48,124,0,0,0,0,0,5,blademaster,female,0
Scholar's Gloves,360,48,124,0,0,0,0,0,5,blademaster,female,1
Scholar's Skirt,360,48,124,0,0,0,0,0,5,blademaster,female,1
Scholar's Socks,360,48,124,0,0,0,0,0,5,blademaster,female,1
Sailor Hat,361,48,124,0,0,0,0,0,5,blademaster,female,0
Sailor Suit,361,48,124,0,0,0,0,0,5,blademaster,female,0
Sailor Gloves,361,48,124,0,0,0,0,0,5,blademaster,female,1
Sailor Skirt,361,48,124,0,0,0,0,0,5,blademaster,female,1
Sailor Socks,361,48,124,0,0,0,0,0,5,blademaster,female,1
Kita Star Headdress,362,52,128,-2,3,-2,4,2,5,blademaster,both,1
Kita Star Jacket,362,52,128,-2,3,-2,4,2,5,blademaster,both,0
Kita Star Sleeves,362,52,128,-2,3,-2,4,2,5,blademaster,both,2
Kita Star Hakama,362,52,128,-2,3,-2,4,2,5,blademaster,both,1
Strange Helm,363,44,120,1,1,1,1,3,5,blademaster,both,0
Strange Mail,363,44,120,1,1,1,1,3,5,blademaster,both,0
Strange Vambraces,363,44,120,1,1,1,1,3,5,blademaster,both,0
Strange Faulds,363,44,120,1,1,1,1,3,5,blademaster,both,0
Strange Greaves,363,44,120,1,1,1,1,3,5,blademaster,both,0
Booyah Jacket,364,50,126,2,2,2,2,2,5,blademaster,both,0
Booyah Belt,364,50,126,2,2,2,2,2,5,blademaster,both,0
Booyah Jeans,364,50,126,2,2,2,2,2,5,blademaster,both,0
Biker Jacket,365,50,126,2,2,2,2,2,5,blademaster,both,0
Rider Jacket,366,50,126,2,2,2,2,2,5,blademaster,both,0
Black Leather Chaps,367,50,126,2,2,2,2,2,5,blademaster,both,0
X Gammoth Jacket,368,44,120,0,3,0,0,0,5,blademaster,both,0
X Mizutsune Jacket,369,44,120,0,0,0,3,0,5,blademaster,both,0
X Dino Jacket,370,44,120,3,0,0,0,0,5,blademaster,both,0
X Astalos Jacket,371,44,120,0,0,3,0,0,5,blademaster,both,0
Alloy Cap S,371,20,58,-1,-1,-1,0,0,5,gunner,both,0
Alloy Vest S,371,20,58,-1,-1,-1,0,0,5,gunner,both,1
Alloy Guards S,371,20,58,-1,-1,-1,0,0,5,gunner,both,0
Alloy Coat S,371,20,58,-1,-1,-1,0,0,5,gunner,both,2
Alloy Leggings S,371,20,58,-1,-1,-1,0,0,5,gunner,both,2
Alloy Cap R,372,18,56,-1,-1,-1,0,0,5,gunner,both,0
Alloy Vest R,372,18,56,-1,-1,-1,0,0,5,gunner,both,1
Alloy Guards R,372,18,56,-1,-1,-1,0,0,5,gunner,both,0
Alloy Coat R,372,18,56,-1,-1,-1,0,0,5,gunner,both,0
Alloy Leggings R,372,18,56,-1,-1,-1,0,0,5,gunner,both,0
Battle Cap S,373,22,60,2,0,-1,-1,0,5,gunner,both,1
Battle Vest S,373,22,60,2,0,-1,-1,0,5,gunner,both,2
Battle Guards S,373,22,60,2,0,-1,-1,0,5,gunner,both,1
Battle Coat S,373,22,60,2,0,-1,-1,0,5,gunner,both,0
Battle Leggings S,373,22,60,2,0,-1,-1,0,5,gunner,both,1
Ingot Cap S,374,24,62,-1,0,2,-1,0,5,gunner,both,1
Ingot Vest S,374,24,62,-1,0,2,-1,0,5,gunner,both,1
Ingot Guards S,374,24,62,-1,0,2,-1,0,5,gunner,both,0
Ingot Coat S,374,24,62,-1,0,2,-1,0,5,gunner,both,3
Ingot Leggings S,374,24,62,-1,0,2,-1,0,5,gunner,both,0
Ingot Cap R,375,22,60,-1,0,2,-1,0,5,gunner,both,0
Ingot Vest R,375,22,60,-1,0,2,-1,0,5,gunner,both,0
Ingot Guards R,375,22,60,-1,0,2,-1,0,5,gunner,both,0
Ingot Coat R,375,22,60,-1,0,2,-1,0,5,gunner,both,0
Ingot Leggings R,375,22,60,-1,0,2,-1,0,5,gunner,both,0
High Metal Cap S,376,23,61,0,-1,3,-1,0,5,gunner,both,0
High Metal Vest S,376,23,61,0,-1,3,-1,0,5,gunner,both,1
High Metal Guards S,376,23,61,0,-1,3,-1,0,5,gunner,both,0
High Metal Coat S,376,23,61,0,-1,3,-1,0,5,gunner,both,2
High Metal Leggings S,376,23,61,0,-1,3,-1,0,5,gunner,both,1
High Metal Cap U,377,21,59,0,-1,3,-1,0,5,gunner,both,0
High Metal Vest U,377,21,59,0,-1,3,-1,0,5,gunner,both,0
High Metal Guards U,377,21,59,0,-1,3,-1,0,5,gunner,both,1
High Metal Coat U,377,21,59,0,-1,3,-1,0,5,gunner,both,0
High Metal Leggings U,377,21,59,0,-1,3,-1,0,5,gunner,both,0
Pink Metal Feet,378,24,62,6,-1,-1,-1,0,5,gunner,female,1
Lobster Cap,379,24,62,-1,-1,-1,5,-1,5,gunner,both,1
Lobster Vest,379,24,62,-1,-1,-1,5,-1,5,gunner,both,0
Lobster Guards,379,24,62,-1,-1,-1,5,-1,5,gunner,both,1
Lobster Coat,379,24,62,-1,-1,-1,5,-1,5,gunner,both,0
Lobster Leggings,379,24,62,-1,-1,-1,5,-1,5,gunner,both,1
Obituary Clypeus S,380,25,63,3,-2,2,-2,4,5,gunner,male,1
Obituary Pleuron S,380,25,63,3,-2,2,-2,4,5,gunner,male,2
Obituary Manus S,380,25,63,3,-2,2,-2,4,5,gunner,male,1
Obituary Alae S,380,25,63,3,-2,2,-2,4,5,gunner,male,0
Obituary Tarsi S,380,25,63,3,-2,2,-2,4,5,gunner,male,0
Butterfly Clypeus S,381,25,63,3,-2,2,-2,4,5,gunner,female,1
Butterfly Pleuron S,381,25,63,3,-2,2,-2,4,5,gunner,female,2
Butterfly Manus S,381,25,63,3,-2,2,-2,4,5,gunner,female,1
Butterfly Alae S,381,25,63,3,-2,2,-2,4,5,gunner,female,0
Butterfly Tarsi S,381,25,63,3,-2,2,-2,4,5,gunner,female,0
Death Stench Soul S,382,24,62,3,-1,1,1,0,5,gunner,both,1
Death Stench Heart S,382,24,62,3,-1,1,1,0,5,gunner,both,2
Death Stench Grasp S,382,24,62,3,-1,1,1,0,5,gunner,both,2
Death Stench Belly S,382,24,62,3,-1,1,1,0,5,gunner,both,0
Death Stench March S,382,24,62,3,-1,1,1,0,5,gunner,both,0
Death Stench Soul R,383,22,60,3,-1,1,1,0,5,gunner,both,0
Death Stench Heart R,383,22,60,3,-1,1,1,0,5,gunner,both,0
Death Stench Grasp R,383,22,60,3,-1,1,1,0,5,gunner,both,2
Death Stench Belly R,383,22,60,3,-1,1,1,0,5,gunner,both,0
Death Stench March R,383,22,60,3,-1,1,1,0,5,gunner,both,1
Vaik Cap S,384,23,61,0,-1,-2,4,0,5,gunner,both,2
Vaik Vest S,384,23,61,0,-1,-2,4,0,5,gunner,both,0
Vaik Guards S,384,23,61,0,-1,-2,4,0,5,gunner,both,1
Vaik Coat S,384,23,61,0,-1,-2,4,0,5,gunner,both,2
Vaik Leggings S,384,23,61,0,-1,-2,4,0,5,gunner,both,1
Aelucanth Clypeus S,385,24,62,-2,-2,3,0,3,5,gunner,male,0
Aelucanth Pleuron S,385,24,62,-2,-2,3,0,3,5,gunner,male,1
Aelucanth Manus S,385,24,62,-2,-2,3,0,3,5,gunner,male,0
Aelucanth Alae S,385,24,62,-2,-2,3,0,3,5,gunner,male,1
Aelucanth Tarsi S,385,24,62,-2,-2,3,0,3,5,gunner,male,1
Rhopessa Clypeus S,386,24,62,-2,-2,3,0,3,5,gunner,female,0
Rhopessa Pleuron S,386,24,62,-2,-2,3,0,3,5,gunner,female,1
Rhopessa Manus S,386,24,62,-2,-2,3,0,3,5,gunner,female,0
Rhopessa Alae S,386,24,62,-2,-2,3,0,3,5,gunner,female,1
Rhopessa Tarsi S,386,24,62,-2,-2,3,0,3,5,gunner,female,1
Patissier's Cap,387,22,60,4,2,0,0,-2,5,gunner,both,1
Patissier's Vest,387,22,60,4,2,0,0,-2,5,gunner,both,0
Patissier's Mitts,387,22,60,4,2,0,0,-2,5,gunner,both,0
Patissier's Apron,387,22,60,4,2,0,0,-2,5,gunner,both,1
Patissier's Footwear,387,22,60,4,2,0,0,-2,5,gunner,both,0
Skalda Clypeus S,388,24,62,4,-1,-1,-1,3,5,gunner,male,1
Skalda Pleuron S,388,24,62,4,-1,-1,-1,3,5,gunner,male,0
Skalda Manus S,388,24,62,4,-1,-1,-1,3,5,gunner,male,0
Skalda Alae S,388,24,62,4,-1,-1,-1,3,5,gunner,male,0
Skalda Tarsi S,388,24,62,4,-1,-1,-1,3,5,gunner,male,2
Spio Clypeus S,389,24,62,4,-1,-1,-1,3,5,gunner,female,1
Spio Pleuron S,389,24,62,4,-1,-1,-1,3,5,gunner,female,0
Spio Manus S,389,24,62,4,-1,-1,-1,3,5,gunner,female,0
Spio Alae S,389,24,62,4,-1,-1,-1,3,5,gunner,female,0
Spio Tarsi S,389,24,62,4,-1,-1,-1,3,5,gunner,female,2
Basarios Cap,390,21,59,0,1,1,-2,-2,5,gunner,both,2
Basarios Vest,390,21,59,0,1,1,-2,-2,5,gunner,both,0
Basarios Guards,390,21,59,0,1,1,-2,-2,5,gunner,both,1
Basarios Coat,390,21,59,0,1,1,-2,-2,5,gunner,both,1
Basarios Leggings,390,21,59,0,1,1,-2,-2,5,gunner,both,1
Malfestio Cap S,391,22,60,-1,1,1,-2,0,5,gunner,both,0
Malfestio Vest S,391,22,60,-1,1,1,-2,0,5,gunner,both,0
Malfestio Guards S,391,22,60,-1,1,1,-2,0,5,gunner,both,1
Malfestio Coat S,391,22,60,-1,1,1,-2,0,5,gunner,both,0
Malfestio Leggings S,391,22,60,-1,1,1,-2,0,5,gunner,both,2
Zamtrios Cap,392,23,61,-2,5,-4,3,0,5,gunner,both,1
Zamtrios Vest,392,23,61,-2,5,-4,3,0,5,gunner,both,0
Zamtrios Guards,392,23,61,-2,5,-4,3,0,5,gunner,both,0
Zamtrios Coat,392,23,61,-2,5,-4,3,0,5,gunner,both,0
Zamtrios Leggings,392,23,61,-2,5,-4,3,0,5,gunner,both,1
Khezu Cap S,393,25,63,-4,2,5,1,1,5,gunner,both,0
Khezu Vest S,393,25,63,-4,2,5,1,1,5,gunner,both,0
Khezu Guards S,393,25,63,-4,2,5,1,1,5,gunner,both,2
Khezu Coat S,393,25,63,-4,2,5,1,1,5,gunner,both,0
Khezu Leggings S,393,25,63,-4,2,5,1,1,5,gunner,both,1
Khezu Cap R,394,23,61,-4,2,5,1,1,5,gunner,both,0
Khezu Vest R,394,23,61,-4,2,5,1,1,5,gunner,both,0
Khezu Guards R,394,23,61,-4,2,5,1,1,5,gunner,both,1
Khezu Coat R,394,23,61,-4,2,5,1,1,5,gunner,both,2
Khezu Leggings R,394,23,61,-4,2,5,1,1,5,gunner,both,1
Nerscylla Cap,395,23,61,0,1,-2,2,3,5,gunner,both,1
Nerscylla Vest,395,23,61,0,1,-2,2,3,5,gunner,both,0
Nerscylla Guards,395,23,61,0,1,-2,2,3,5,gunner,both,1
Nerscylla Coat,395,23,61,0,1,-2,2,3,5,gunner,both,2
Nerscylla Leggings,395,23,61,0,1,-2,2,3,5,gunner,both,1
Rathian Cap S,396,25,63,4,0,-2,0,-3,5,gunner,both,1
Rathian Vest S,396,25,63,4,0,-2,0,-3,5,gunner,both,0
Rathian Guards S,396,25,63,4,0,-2,0,-3,5,gunner,both,0
Rathian Coat S,396,25,63,4,0,-2,0,-3,5,gunner,both,1
Rathian Leggings S,396,25,63,4,0,-2,0,-3,5,gunner,both,1
EX Rathian Cap,397,27,65,4,0,-2,0,-3,5,gunner,both,1
EX Rathian Vest,397,27,65,4,0,-2,0,-3,5,gunner,both,0
EX Rathian Guards,397,27,65,4,0,-2,0,-3,5,gunner,both,1
EX Rathian Coat,397,27,65,4,0,-2,0,-3,5,gunner,both,0
EX Rathian Leggings,397,27,65,4,0,-2,0,-3,5,gunner,both,2
Rathian Cap R,398,23,61,4,0,-2,0,-3,5,gunner,both,1
Rathian Vest R,398,23,61,4,0,-2,0,-3,5,gunner,both,2
Rathian Guards R,398,23,61,4,0,-2,0,-3,5,gunner,both,1
Rathian Coat R,398,23,61,4,0,-2,0,-3,5,gunner,both,0
Rathian Leggings R,398,23,61,4,0,-2,0,-3,5,gunner,both,1
Nibelsnarf Cap S,399,25,63,3,-3,-1,0,1,5,gunner,both,1
Nibelsnarf Vest S,399,25,63,3,-3,-1,0,1,5,gunner,both,0
Nibelsnarf Guards S,399,25,63,3,-3,-1,0,1,5,gunner,both,1
Nibelsnarf Coat S,399,25,63,3,-3,-1,0,1,5,gunner,both,1
Nibelsnarf Leggings S,399,25,63,3,-3,-1,0,1,5,gunner,both,1
Plesioth Cap,400,26,64,-2,2,-4,5,1,5,gunner,both,0
Plesioth Vest,400,26,64,-2,2,-4,5,1,5,gunner,both,0
Plesioth Guards,400,26,64,-2,2,-4,5,1,5,gunner,both,0
Plesioth Leggings,400,26,64,-2,2,-4,5,1,5,gunner,both,0
Blango Cap S,401,25,63,-4,5,0,1,0,5,gunner,both,0
Blango Vest S,401,25,63,-4,5,0,1,0,5,gunner,both,1
Blango Guards S,401,25,63,-4,5,0,1,0,5,gunner,both,1
Blango Coat S,401,25,63,-4,5,0,1,0,5,gunner,both,0
Blango Leggings S,401,25,63,-4,5,0,1,0,5,gunner,both,1
EX Blango Cap,402,27,65,-4,5,0,1,0,5,gunner,both,0
EX Blango Vest,402,27,65,-4,5,0,1,0,5,gunner,both,1
EX Blango Guards,402,27,65,-4,5,0,1,0,5,gunner,both,1
EX Blango Coat,402,27,65,-4,5,0,1,0,5,gunner,both,0
EX Blango Leggings,402,27,65,-4,5,0,1,0,5,gunner,both,1
Lavasioth Cap,403,28,66,5,0,0,-4,1,5,gunner,both,0
Lavasioth Vest,403,28,66,5,0,0,-4,1,5,gunner,both,1
Lavasioth Guards,403,28,66,5,0,0,-4,1,5,gunner,both,1
Lavasioth Coat,403,28,66,5,0,0,-4,1,5,gunner,both,1
Lavasioth Leggings,403,28,66,5,0,0,-4,1,5,gunner,both,2
EX Lavasioth Cap,404,30,68,5,0,0,-4,1,5,gunner,both,0
EX Lavasioth Vest,404,30,68,5,0,0,-4,1,5,gunner,both,1
EX Lavasioth Guards,404,30,68,5,0,0,-4,1,5,gunner,both,1
EX Lavasioth Coat,404,30,68,5,0,0,-4,1,5,gunner,both,1
EX Lavasioth Leggings,404,30,68,5,0,0,-4,1,5,gunner,both,2
Ceanataur Cap S,405,24,62,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Vest S,405,24,62,2,-1,-1,2,0,5,gunner,both,0
Ceanataur Guards S,405,24,62,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Coat S,405,24,62,2,-1,-1,2,0,5,gunner,both,0
Ceanataur Leggings S,405,24,62,2,-1,-1,2,0,5,gunner,both,1
EX Ceanataur Cap,406,26,64,2,-1,-1,2,0,5,gunner,both,1
EX Ceanataur Vest,406,26,64,2,-1,-1,2,0,5,gunner,both,0
EX Ceanataur Guards,406,26,64,2,-1,-1,2,0,5,gunner,both,1
EX Ceanataur Coat,406,26,64,2,-1,-1,2,0,5,gunner,both,0
EX Ceanataur Leggings,406,26,64,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Cap R,407,22,60,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Vest R,407,22,60,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Guards R,407,22,60,2,-1,-1,2,0,5,gunner,both,0
Ceanataur Coat R,407,22,60,2,-1,-1,2,0,5,gunner,both,1
Ceanataur Leggings R,407,22,60,2,-1,-1,2,0,5,gunner,both,0
Najarala Cap S,408,28,66,1,-3,1,-1,1,5,gunner,both,1
Najarala Vest S,408,28,66,1,-3,1,-1,1,5,gunner,both,1
Najarala Guards S,408,28,66,1,-3,1,-1,1,5,gunner,both,0
Najarala Coat S,408,28,66,1,-3,1,-1,1,5,gunner,both,1
Najarala Leggings S,408,28,66,1,-3,1,-1,1,5,gunner,both,1
Nargacuga Cap S,409,20,58,-2,1,-2,1,1,5,gunner,both,1
Nargacuga Vest S,409,20,58,-2,1,-2,1,1,5,gunner,both,0
Nargacuga Guards S,409,20,58,-2,1,-2,1,1,5,gunner,both,2
Nargacuga Coat S,409,20,58,-2,1,-2,1,1,5,gunner,both,3
Nargacuga Leggings S,409,20,58,-2,1,-2,1,1,5,gunner,both,1
Garuga Cap S,410,28,66,3,0,2,-1,0,5,gunner,both,0
Garuga Vest S,410,28,66,3,0,2,-1,0,5,gunner,both,0
Garuga Guards S,410,28,66,3,0,2,-1,0,5,gunner,both,1
Garuga Coat S,410,28,66,3,0,2,-1,0,5,gunner,both,2
Garuga Leggings S,410,28,66,3,0,2,-1,0,5,gunner,both,1
Uragaan Cap S,411,32,70,4,-1,0,-4,-2,5,gunner,both,0
Uragaan Vest S,411,32,70,4,-1,0,-4,-2,5,gunner,both,0
Uragaan Guards S,411,32,70,4,-1,0,-4,-2,5,gunner,both,2
Uragaan Coat S,411,32,70,4,-1,0,-4,-2,5,gunner,both,1
Uragaan Leggings S,411,32,70,4,-1,0,-4,-2,5,gunner,both,1
Black Belt Cap S,412,25,63,3,3,3,3,4,5,gunner,both,3
Black Belt Vest S,412,25,63,3,3,3,3,4,5,gunner,both,0
Black Belt Guards S,412,25,63,3,3,3,3,4,5,gunner,both,0
Black Belt Coat S,412,25,63,3,3,3,3,4,5,gunner,both,0
Black Belt Leggings S,412,25,63,3,3,3,3,4,5,gunner,both,0
Guardian Mask,413,25,63,0,0,0,0,0,5,gunner,male,0
Guardian Vest,413,25,63,0,0,0,0,0,5,gunner,male,0
Guardian Guards,413,25,63,0,0,0,0,0,5,gunner,male,1
Guardian Coat,413,25,63,0,0,0,0,0,5,gunner,male,1
Guardian Pants,413,25,63,0,0,0,0,0,5,gunner,male,1
Guardian Mask U,414,27,65,0,0,0,0,0,5,gunner,male,0
Guardian Vest U,414,27,65,0,0,0,0,0,5,gunner,male,0
Guardian Guards U,414,27,65,0,0,0,0,0,5,gunner,male,1
Guardian Coat U,414,27,65,0,0,0,0,0,5,gunner,male,1
Guardian Pants U,414,27,65,0,0,0,0,0,5,gunner,male,1
Scholar's Cap,415,24,62,0,0,0,0,0,5,gunner,female,0
Scholar's Vest,415,24,62,0,0,0,0,0,5,gunner,female,0
Scholar's Sleeves,415,24,62,0,0,0,0,0,5,gunner,female,1
Scholar's Mini,415,24,62,0,0,0,0,0,5,gunner,female,1
Scholar's Sandals,415,24,62,0,0,0,0,0,5,gunner,female,1
Sailor Cap,416,24,62,0,0,0,0,0,5,gunner,female,0
Sailor Vest,416,24,62,0,0,0,0,0,5,gunner,female,0
Sailor Sleeves,416,24,62,0,0,0,0,0,5,gunner,female,1
Sailor Mini,416,24,62,0,0,0,0,0,5,gunner,female,1
Sailor Sandals,416,24,62,0,0,0,0,0,5,gunner,female,1
Umi Ocean Headdress,417,26,64,-2,3,-2,5,2,5,gunner,both,2
Umi Ocean Jacket,417,26,64,-2,3,-2,5,2,5,gunner,both,0
Umi Ocean Sleeves,417,26,64,-2,3,-2,5,2,5,gunner,both,1
Umi Ocean Hakama,417,26,64,-2,3,-2,5,2,5,gunner,both,1
Strange Cap,418,22,60,2,2,2,2,3,5,gunner,both,0
Strange Vest,418,22,60,2,2,2,2,3,5,gunner,both,0
Strange Guards,418,22,60,2,2,2,2,3,5,gunner,both,0
Strange Coat,418,22,60,2,2,2,2,3,5,gunner,both,0
Strange Leggings,418,22,60,2,2,2,2,3,5,gunner,both,0
Booyah Bomber,419,25,63,3,3,3,3,3,5,gunner,both,0
Booyah Buckle,419,25,63,3,3,3,3,3,5,gunner,both,0
Booyah Denim,419,25,63,3,3,3,3,3,5,gunner,both,0
Biker Leather,420,25,63,3,3,3,3,3,5,gunner,both,0
Rider Leather,421,25,63,3,3,3,3,3,5,gunner,both,0
Black Leather Pants,422,25,63,3,3,3,3,3,5,gunner,both,0
X Gammoth Jersey,423,22,60,0,4,0,0,0,5,gunner,both,0
X Mizutsune Jersey,424,22,60,0,0,0,4,0,5,gunner,both,0
X Dino Jersey,425,22,60,4,0,0,0,0,5,gunner,both,0
X Astalos Jersey,426,22,60,0,0,4,0,0,5,gunner,both,0
Derring Helm S,426,48,120,0,0,0,0,0,6,blademaster,both,2
Derring Mail S,426,48,120,0,0,0,0,0,6,blademaster,both,1
Derring Vambraces S,426,48,120,0,0,0,0,0,6,blademaster,both,0
Derring Faulds S,426,48,120,0,0,0,0,0,6,blademaster,both,0
Derring Greaves S,426,48,120,0,0,0,0,0,6,blademaster,both,0
Dober Helm,427,54,126,-2,0,0,0,4,6,blademaster,both,2
Dober Mail,427,54,126,-2,0,0,0,4,6,blademaster,both,1
Dober Vambraces,427,54,126,-2,0,0,0,4,6,blademaster,both,0
Dober Coil,427,54,126,-2,0,0,0,4,6,blademaster,both,1
Dober Greaves,427,54,126,-2,0,0,0,4,6,blademaster,both,1
Damascus Helm,428,60,132,-1,1,-3,2,-1,6,blademaster,both,0
Damascus Mail,428,60,132,-1,1,-3,2,-1,6,blademaster,both,0
Damascus Vambraces,428,60,132,-1,1,-3,2,-1,6,blademaster,both,0
