chance,map,area,rank,node,appear_chance,min,max,name,amount,item
5,M. Peaks,7,low,3,,6,10,Great Shroom,1,
65,M. Peaks,7,low,4,,1,1,Honey,1,
30,M. Peaks,7,low,4,,1,1,Royal Honey,1,
5,M. Peaks,7,low,4,,1,1,Snakebee Larva,1,
45,M. Peaks,7,low,5,70,4,6,Latchberry,1,
20,M. Peaks,7,low,5,70,4,6,Nulberry,1,
15,M. Peaks,7,low,5,70,4,6,Huskberry,2,
15,M. Peaks,7,low,5,70,4,6,Needleberry,2,
5,M. Peaks,7,low,5,70,4,6,Scatternut,1,
35,M. Peaks,7,low,6,30,4,6,Latchberry,1,
20,M. Peaks,7,low,6,30,4,6,Nulberry,1,
20,M. Peaks,7,low,6,30,4,6,Latchberry,2,
15,M. Peaks,7,low,6,30,4,6,Scatternut,1,
10,M. Peaks,7,low,6,30,4,6,Nulberry,2,
30,M. Peaks,7,low,7,80,3,5,Unique Mushroom,1,
25,M. Peaks,7,low,7,80,3,5,Nitroshroom,1,
25,M. Peaks,7,low,7,80,3,5,Toadstool,1,
20,M. Peaks,7,low,7,80,3,5,Mopeshroom,1,
30,M. Peaks,7,low,8,20,4,6,Nitroshroom,1,
30,M. Peaks,7,low,8,20,4,6,Mopeshroom,1,
20,M. Peaks,7,low,8,20,4,6,Unique Mushroom,2,
10,M. Peaks,7,low,8,20,4,6,Toadstool,1,
10,M. Peaks,7,low,8,20,4,6,Great Shroom,1,
100,M. Peaks,7,low,9,,,,Sushifish,1,Sushifish Bait
100,M. Peaks,7,low,10,,,,Burst Arowana,1,Burst Bait
100,M. Peaks,7,low,11,,,,Goldenfish,1,Goldenfish Bait
75,M. Peaks,7,low,12,,,,Small Goldenfish,1,Mega Fishing Fly
25,M. Peaks,7,low,12,,,,Goldenfish,1,Mega Fishing Fly
26,M. Peaks,7,low,13,,,,Burst Arowana,1,
14,M. Peaks,7,low,13,,,,Whetfish,1,
14,M. Peaks,7,low,13,,,,Sushifish,1,
14,M. Peaks,7,low,13,,,,Pin Tuna,1,
14,M. Peaks,7,low,13,,,,Popfish,1,
14,M. Peaks,7,low,13,,,,Small Goldenfish,1,
4,M. Peaks,7,low,13,,,,Goldenfish,1,
30,M. Peaks,7,high,1,,4,6,Carpenterbug,1,
15,M. Peaks,7,high,1,,4,6,Flashbug,1,
15,M. Peaks,7,high,1,,4,6,Thunderbug,1,
10,M. Peaks,7,high,1,,4,6,Mega Fishing Fly,1,
10,M. Peaks,7,high,1,,4,6,King Scarab,1,
10,M. Peaks,7,high,1,,4,6,Royal Rhino,1,
5,M. Peaks,7,high,1,,4,6,Hercudrome,1,
5,M. Peaks,7,high,1,,4,6,Divine Rhino,1,
40,M. Peaks,7,high,2,,3,5,Paintberry,1,
35,M. Peaks,7,high,2,,3,5,Nulberry,1,
25,M. Peaks,7,high,2,,3,5,Scatternut,1,
30,M. Peaks,7,high,3,,6,10,Unique Mushroom,1,
15,M. Peaks,7,high,3,,6,10,Nitroshroom,1,
15,M. Peaks,7,high,3,,6,10,Toadstool,1,
15,M. Peaks,7,high,3,,6,10,Choice Mushroom,1,
10,M. Peaks,7,high,3,,6,10,Mopeshroom,1,
10,M. Peaks,7,high,3,,6,10,Dragon Toadstool,1,
5,M. Peaks,7,high,3,,6,10,Great Shroom,1,
65,M. Peaks,7,high,4,,1,1,Honey,1,
30,M. Peaks,7,high,4,,1,1,Royal Honey,1,
5,M. Peaks,7,high,4,,1,1,Snakebee Larva,1,
100,M. Peaks,7,high,5,,2,3,Burned Husk,1,
45,M. Peaks,7,high,6,70,4,6,Latchberry,1,
20,M. Peaks,7,high,6,70,4,6,Nulberry,1,
15,M. Peaks,7,high,6,70,4,6,Huskberry,2,
15,M. Peaks,7,high,6,70,4,6,Needleberry,2,
5,M. Peaks,7,high,6,70,4,6,Scatternut,1,
35,M. Peaks,7,high,7,30,4,6,Latchberry,1,
20,M. Peaks,7,high,7,30,4,6,Nulberry,1,
20,M. Peaks,7,high,7,30,4,6,Latchberry,2,
15,M. Peaks,7,high,7,30,4,6,Scatternut,1,
10,M. Peaks,7,high,7,30,4,6,Nulberry,2,
25,M. Peaks,7,high,8,80,3,5,Nitroshroom,1,
20,M. Peaks,7,high,8,80,3,5,Mopeshroom,1,
20,M. Peaks,7,high,8,80,3,5,Unique Mushroom,1,
15,M. Peaks,7,high,8,80,3,5,Toadstool,1,
15,M. Peaks,7,high,8,80,3,5,Dragon Toadstool,1,
5,M. Peaks,7,high,8,80,3,5,Choice Mushroom,1,
30,M. Peaks,7,high,9,20,4,6,Nitroshroom,1,
30,M. Peaks,7,high,9,20,4,6,Mopeshroom,1,
15,M. Peaks,7,high,9,20,4,6,Dragon Toadstool,1,
15,M. Peaks,7,high,9,20,4,6,Choice Mushroom,1,
10,M. Peaks,7,high,9,20,4,6,Great Shroom,1,
100,M. Peaks,7,high,10,,,,Sushifish,1,Sushifish Bait
100,M. Peaks,7,high,11,,,,Burst Arowana,1,Burst Bait
100,M. Peaks,7,high,12,,,,Goldenfish,1,Goldenfish Bait
60,M. Peaks,7,high,13,,,,Small Goldenfish,1,Mega Fishing Fly
25,M. Peaks,7,high,13,,,,Goldenfish,1,Mega Fishing Fly
15,M. Peaks,7,high,13,,,,Silverfish,1,Mega Fishing Fly
27,M. Peaks,7,high,14,,,,Burst Arowana,1,
13,M. Peaks,7,high,14,,,,Small Goldenfish,1,
12,M. Peaks,7,high,14,,,,Whetfish,1,
12,M. Peaks,7,high,14,,,,Sushifish,1,
12,M. Peaks,7,high,14,,,,Pin Tuna,1,
12,M. Peaks,7,high,14,,,,Popfish,1,
4,M. Peaks,7,high,14,,,,Ancient Fish,1,
4,M. Peaks,7,high,14,,,,Goldenfish,1,
4,M. Peaks,7,high,14,,,,Silverfish,1,
20,M. Peaks,7,g,1,,4,6,King Scarab,1,
20,M. Peaks,7,g,1,,4,6,Divine Rhino,1,
15,M. Peaks,7,g,1,,4,6,Mega Fishing Fly,1,
15,M. Peaks,7,g,1,,4,6,Thunderbug,2,
15,M. Peaks,7,g,1,,4,6,Royal Rhino,1,
10,M. Peaks,7,g,1,,4,6,Emperor Hopper,1,
5,M. Peaks,7,g,1,,4,6,Carpenterbug,2,
40,M. Peaks,7,g,2,,3,5,Paintberry,1,
35,M. Peaks,7,g,2,,3,5,Nulberry,1,
25,M. Peaks,7,g,2,,3,5,Scatternut,1,
30,M. Peaks,7,g,3,,6,10,Unique Mushroom,1,
15,M. Peaks,7,g,3,,6,10,Nitroshroom,1,
15,M. Peaks,7,g,3,,6,10,Toadstool,1,
15,M. Peaks,7,g,3,,6,10,Choice Mushroom,1,
10,M. Peaks,7,g,3,,6,10,Mopeshroom,1,
10,M. Peaks,7,g,3,,6,10,Dragon Toadstool,1,
5,M. Peaks,7,g,3,,6,10,Great Shroom,1,
65,M. Peaks,7,g,4,,1,1,Honey,1,
30,M. Peaks,7,g,4,,1,1,Royal Honey,1,
5,M. Peaks,7,g,4,,1,1,Snakebee Larva,1,
100,M. Peaks,7,g,5,,2,3,Burned Husk,1,
45,M. Peaks,7,g,6,70,4,6,Latchberry,1,
20,M. Peaks,7,g,6,70,4,6,Nulberry,1,
15,M. Peaks,7,g,6,70,4,6,Huskberry,2,
15,M. Peaks,7,g,6,70,4,6,Needleberry,2,
5,M. Peaks,7,g,6,70,4,6,Scatternut,1,
35,M. Peaks,7,g,7,30,4,6,Latchberry,1,
20,M. Peaks,7,g,7,30,4,6,Nulberry,1,
20,M. Peaks,7,g,7,30,4,6,Latchberry,2,
15,M. Peaks,7,g,7,30,4,6,Scatternut,1,
10,M. Peaks,7,g,7,30,4,6,Nulberry,2,
25,M. Peaks,7,g,8,80,3,5,Nitroshroom,1,
20,M. Peaks,7,g,8,80,3,5,Mopeshroom,1,
20,M. Peaks,7,g,8,80,3,5,Unique Mushroom,1,
15,M. Peaks,7,g,8,80,3,5,Toadstool,1,
15,M. Peaks,7,g,8,80,3,5,Dragon Toadstool,1,
5,M. Peaks,7,g,8,80,3,5,Choice Mushroom,1,
30,M. Peaks,7,g,9,20,4,6,Nitroshroom,1,
30,M. Peaks,7,g,9,20,4,6,Mopeshroom,1,
15,M. Peaks,7,g,9,20,4,6,Dragon Toadstool,1,
15,M. Peaks,7,g,9,20,4,6,Choice Mushroom,1,
10,M. Peaks,7,g,9,20,4,6,Great Shroom,1,
100,M. Peaks,7,g,10,,,,Sushifish,1,Sushifish Bait
100,M. Peaks,7,g,11,,,,Burst Arowana,1,Burst Bait
100,M. Peaks,7,g,12,,,,Goldenfish,1,Goldenfish Bait
60,M. Peaks,7,g,13,,,,Small Goldenfish,1,Mega Fishing Fly
25,M. Peaks,7,g,13,,,,Goldenfish,1,Mega Fishing Fly
15,M. Peaks,7,g,13,,,,Silverfish,1,Mega Fishing Fly
27,M. Peaks,7,g,14,,,,Burst Arowana,1,
13,M. Peaks,7,g,14,,,,Small Goldenfish,1,
12,M. Peaks,7,g,14,,,,Whetfish,1,
12,M. Peaks,7,g,14,,,,Sushifish,1,
12,M. Peaks,7,g,14,,,,Pin Tuna,1,
12,M. Peaks,7,g,14,,,,Popfish,1,
4,M. Peaks,7,g,14,,,,Ancient Fish,1,
4,M. Peaks,7,g,14,,,,Goldenfish,1,
4,M. Peaks,7,g,14,,,,Silverfish,1,
35,M. Peaks,8,low,1,,4,6,Iron Ore,1,
30,M. Peaks,8,low,1,,4,6,Earth Crystal,1,
15,M. Peaks,8,low,1,,4,6,Balmstone Piece,2,
10,M. Peaks,8,low,1,,4,6,Machalite Ore,1,
5,M. Peaks,8,low,1,,4,6,Armor Sphere,1,
5,M. Peaks,8,low,1,,4,6,Balmstone Piece,1,
65,M. Peaks,8,low,2,,6,8,Whetstone,1,
20,M. Peaks,8,low,2,,6,8,Stone,1,
15,M. Peaks,8,low,2,,6,8,Stone,2,
85,M. Peaks,8,low,3,,,,Wyvern Egg,1,∞
15,M. Peaks,8,low,3,,,,Mystery Bone,1,∞
55,M. Peaks,8,low,4,,3,5,Dung,1,
35,M. Peaks,8,low,4,,3,5,Dung,2,
10,M. Peaks,8,low,4,,3,5,Monster Bone S,1,
35,M. Peaks,8,low,5,80,3,5,Iron Ore,1,
35,M. Peaks,8,low,5,80,3,5,Earth Crystal,1,
15,M. Peaks,8,low,5,80,3,5,Balmstone Piece,1,
10,M. Peaks,8,low,5,80,3,5,Balmstone Piece,2,
5,M. Peaks,8,low,5,80,3,5,Machalite Ore,1,
30,M. Peaks,8,low,6,20,4,6,Iron Ore,1,
30,M. Peaks,8,low,6,20,4,6,Earth Crystal,1,
15,M. Peaks,8,low,6,20,4,6,Armor Sphere,1,
15,M. Peaks,8,low,6,20,4,6,Balmstone Piece,2,
10,M. Peaks,8,low,6,20,4,6,Machalite Ore,1,
75,M. Peaks,8,low,7,80,3,5,Mystery Bone,1,
15,M. Peaks,8,low,7,80,3,5,Monster Bone S,1,
10,M. Peaks,8,low,7,80,3,5,Unknown Skull,1,
45,M. Peaks,8,low,8,20,3,5,Mystery Bone,1,
35,M. Peaks,8,low,8,20,3,5,Unknown Skull,1,
20,M. Peaks,8,low,8,20,3,5,Monster Bone S,1,
25,M. Peaks,8,high,1,,4,6,Bealite Ore,1,
20,M. Peaks,8,high,1,,4,6,Machalite Ore,1,
20,M. Peaks,8,high,1,,4,6,Dragonite Ore,1,
15,M. Peaks,8,high,1,,4,6,Armor Sphere,1,
5,M. Peaks,8,high,1,,4,6,Balmstone Piece,2,
5,M. Peaks,8,high,1,,4,6,Balmstone Chunk,1,
4,M. Peaks,8,high,1,,4,6,Earth Crystal,2,
3,M. Peaks,8,high,1,,4,6,Iron Ore,2,
3,M. Peaks,8,high,1,,4,6,Rustshard,1,
65,M. Peaks,8,high,2,,6,8,Whetstone,1,
25,M. Peaks,8,high,2,,6,8,Stone,2,
10,M. Peaks,8,high,2,,6,8,Stone,1,
85,M. Peaks,8,high,3,,,,Wyvern Egg,1,∞
15,M. Peaks,8,high,3,,,,Mystery Bone,1,∞
55,M. Peaks,8,high,4,,3,5,Dung,2,
35,M. Peaks,8,high,4,,3,5,Dung,1,
10,M. Peaks,8,high,4,,3,5,Monster Bone S,1,
25,M. Peaks,8,high,5,80,3,5,Bealite Ore,1,
13,M. Peaks,8,high,5,80,3,5,Machalite Ore,1,
12,M. Peaks,8,high,5,80,3,5,Dragonite Ore,1,
11,M. Peaks,8,high,5,80,3,5,Mystery Charm,1,
7,M. Peaks,8,high,5,80,3,5,Iron Ore,2,
7,M. Peaks,8,high,5,80,3,5,Earth Crystal,2,
5,M. Peaks,8,high,5,80,3,5,Carbalite Ore,1,
5,M. Peaks,8,high,5,80,3,5,Armor Sphere,1,
5,M. Peaks,8,high,5,80,3,5,Armor Sphere+,1,
5,M. Peaks,8,high,5,80,3,5,Balmstone Piece,2,
5,M. Peaks,8,high,5,80,3,5,Balmstone Chunk,1,
20,M. Peaks,8,high,6,20,4,6,Adv Armor Sphere,1,
15,M. Peaks,8,high,6,20,4,6,Armor Sphere+,1,
15,M. Peaks,8,high,6,20,4,6,Mystery Charm,1,
15,M. Peaks,8,high,6,20,4,6,Shining Charm,1,
10,M. Peaks,8,high,6,20,4,6,Dragonite Ore,1,
10,M. Peaks,8,high,6,20,4,6,Carbalite Ore,1,
5,M. Peaks,8,high,6,20,4,6,Bealite Ore,1,
5,M. Peaks,8,high,6,20,4,6,Balmstone Piece,2,
5,M. Peaks,8,high,6,20,4,6,Balmstone Chunk,1,
75,M. Peaks,8,high,7,80,3,5,Mystery Bone,1,
15,M. Peaks,8,high,7,80,3,5,Monster Bone S,1,
10,M. Peaks,8,high,7,80,3,5,Unknown Skull,1,
45,M. Peaks,8,high,8,20,3,5,Mystery Bone,1,
35,M. Peaks,8,high,8,20,3,5,Unknown Skull,1,
20,M. Peaks,8,high,8,20,3,5,Monster Bone S,1,
25,M. Peaks,8,g,1,,4,6,Eltalite Ore,1,
20,M. Peaks,8,g,1,,4,6,Carbalite Ore,1,
17,M. Peaks,8,g,1,,4,6,Bealite Ore,2,
15,M. Peaks,8,g,1,,4,6,Adv Armor Sphere,1,
10,M. Peaks,8,g,1,,4,6,Earth Crystal,2,
5,M. Peaks,8,g,1,,4,6,Balmstone Piece,2,
5,M. Peaks,8,g,1,,4,6,Balmstone Chunk,1,
3,M. Peaks,8,g,1,,4,6,Ancient Shard,1,
65,M. Peaks,8,g,2,,6,8,Whetstone,1,
25,M. Peaks,8,g,2,,6,8,Stone,2,
10,M. Peaks,8,g,2,,6,8,Stone,1,
85,M. Peaks,8,g,3,,,,Wyvern Egg,1,∞
15,M. Peaks,8,g,3,,,,Mystery Bone,1,∞
55,M. Peaks,8,g,4,,3,5,Dung,2,
35,M. Peaks,8,g,4,,3,5,Dung,1,
10,M. Peaks,8,g,4,,3,5,Monster Bone S,1,
15,M. Peaks,8,g,5,80,3,5,Earth Crystal,2,
15,M. Peaks,8,g,5,80,3,5,Carbalite Ore,1,
15,M. Peaks,8,g,5,80,3,5,Eltalite Ore,1,
15,M. Peaks,8,g,5,80,3,5,Hard Armor Sphere,1,
10,M. Peaks,8,g,5,80,3,5,Bealite Ore,1,
10,M. Peaks,8,g,5,80,3,5,Adv Armor Sphere,1,
10,M. Peaks,8,g,5,80,3,5,Shining Charm,1,
5,M. Peaks,8,g,5,80,3,5,Balmstone Piece,2,
5,M. Peaks,8,g,5,80,3,5,Balmstone Chunk,1,
20,M. Peaks,8,g,6,20,4,6,Eltalite Ore,1,
20,M. Peaks,8,g,6,20,4,6,Heavy Armor Sphere,1,
20,M. Peaks,8,g,6,20,4,6,Timeworn Charm,1,
15,M. Peaks,8,g,6,20,4,6,Hard Armor Sphere,1,
10,M. Peaks,8,g,6,20,4,6,Carbalite Ore,1,
5,M. Peaks,8,g,6,20,4,6,Shining Charm,1,
5,M. Peaks,8,g,6,20,4,6,Balmstone Piece,2,
5,M. Peaks,8,g,6,20,4,6,Balmstone Chunk,1,
75,M. Peaks,8,g,7,80,3,5,Mystery Bone,1,
15,M. Peaks,8,g,7,80,3,5,Monster Bone S,1,
10,M. Peaks,8,g,7,80,3,5,Unknown Skull,1,
45,M. Peaks,8,g,8,20,3,5,Mystery Bone,1,
35,M. Peaks,8,g,8,20,3,5,Unknown Skull,1,
20,M. Peaks,8,g,8,20,3,5,Monster Bone S,1,
65,M. Peaks,9,low,1,,3,4,Honey,1,
30,M. Peaks,9,low,1,,3,4,Royal Honey,1,
5,M. Peaks,9,low,1,,3,4,Snakebee Larva,1,
90,M. Peaks,9,low,2,,3,5,Yukumo Wood,1,
10,M. Peaks,9,low,2,,3,5,Insect Husk,1,
75,M. Peaks,9,low,3,,3,5,Water Ambrosia,1,
10,M. Peaks,9,low,3,,3,5,Heavy Jelly,1,
10,M. Peaks,9,low,3,,3,5,Water Ambrosia,2,
5,M. Peaks,9,low,3,,3,5,Larval Extract,1,
35,M. Peaks,9,low,4,,4,6,Carpenterbug,1,
20,M. Peaks,9,low,4,,4,6,Mega Fishing Fly,1,
20,M. Peaks,9,low,4,,4,6,Thunderbug,1,
15,M. Peaks,9,low,4,,4,6,Royal Rhino,1,
10,M. Peaks,9,low,4,,4,6,Flashbug,1,
65,M. Peaks,9,low,5,,1,1,Honey,1,
30,M. Peaks,9,low,5,,1,1,Royal Honey,1,
5,M. Peaks,9,low,5,,1,1,Snakebee Larva,1,
30,M. Peaks,9,low,6,80,3,5,Unique Mushroom,1,
25,M. Peaks,9,low,6,80,3,5,Nitroshroom,1,
25,M. Peaks,9,low,6,80,3,5,Toadstool,1,
20,M. Peaks,9,low,6,80,3,5,Mopeshroom,1,
30,M. Peaks,9,low,7,20,4,6,Nitroshroom,1,
30,M. Peaks,9,low,7,20,4,6,Mopeshroom,1,
20,M. Peaks,9,low,7,20,4,6,Unique Mushroom,2,
10,M. Peaks,9,low,7,20,4,6,Toadstool,1,
10,M. Peaks,9,low,7,20,4,6,Great Shroom,1,
25,M. Peaks,9,low,8,80,4,6,Thunderbug,1,
15,M. Peaks,9,low,8,80,4,6,Bitterbug,1,
15,M. Peaks,9,low,8,80,4,6,Carpenterbug,1,
15,M. Peaks,9,low,8,80,4,6,Royal Rhino,1,
10,M. Peaks,9,low,8,80,4,6,Mega Fishing Fly,1,
10,M. Peaks,9,low,8,80,4,6,Godbug,1,
10,M. Peaks,9,low,8,80,4,6,Flashbug,1,
30,M. Peaks,9,low,9,20,4,6,Thunderbug,1,
25,M. Peaks,9,low,9,20,4,6,Mega Fishing Fly,1,
20,M. Peaks,9,low,9,20,4,6,Royal Rhino,1,
15,M. Peaks,9,low,9,20,4,6,Godbug,1,
10,M. Peaks,9,low,9,20,4,6,Bitterbug,1,
65,M. Peaks,9,high,1,,3,4,Honey,1,
30,M. Peaks,9,high,1,,3,4,Royal Honey,1,
5,M. Peaks,9,high,1,,3,4,Snakebee Larva,1,
60,M. Peaks,9,high,2,,3,5,Yukumo Hardwood,1,
30,M. Peaks,9,high,2,,3,5,Yukumo Wood,1,
10,M. Peaks,9,high,2,,3,5,Insect Husk,1,
60,M. Peaks,9,high,3,,3,5,Water Ambrosia,1,
10,M. Peaks,9,high,3,,3,5,Larval Extract,1,
10,M. Peaks,9,high,3,,3,5,Paralarval Extract,1,
10,M. Peaks,9,high,3,,3,5,Heavy Jelly,1,
10,M. Peaks,9,high,3,,3,5,Water Ambrosia,2,
30,M. Peaks,9,high,4,,4,6,Carpenterbug,1,
15,M. Peaks,9,high,4,,4,6,Flashbug,1,
15,M. Peaks,9,high,4,,4,6,Thunderbug,1,
10,M. Peaks,9,high,4,,4,6,Mega Fishing Fly,1,
10,M. Peaks,9,high,4,,4,6,King Scarab,1,
10,M. Peaks,9,high,4,,4,6,Royal Rhino,1,
5,M. Peaks,9,high,4,,4,6,Hercudrome,1,
5,M. Peaks,9,high,4,,4,6,Divine Rhino,1,
65,M. Peaks,9,high,5,,1,1,Honey,1,
30,M. Peaks,9,high,5,,1,1,Royal Honey,1,
5,M. Peaks,9,high,5,,1,1,Snakebee Larva,1,
100,M. Peaks,9,high,6,,2,3,Burned Husk,1,
25,M. Peaks,9,high,7,80,3,5,Nitroshroom,1,
20,M. Peaks,9,high,7,80,3,5,Mopeshroom,1,
20,M. Peaks,9,high,7,80,3,5,Unique Mushroom,1,
15,M. Peaks,9,high,7,80,3,5,Toadstool,1,
15,M. Peaks,9,high,7,80,3,5,Dragon Toadstool,1,
5,M. Peaks,9,high,7,80,3,5,Choice Mushroom,1,
30,M. Peaks,9,high,8,20,4,6,Nitroshroom,1,
30,M. Peaks,9,high,8,20,4,6,Mopeshroom,1,
15,M. Peaks,9,high,8,20,4,6,Dragon Toadstool,1,
15,M. Peaks,9,high,8,20,4,6,Choice Mushroom,1,
10,M. Peaks,9,high,8,20,4,6,Great Shroom,1,
25,M. Peaks,9,high,9,80,4,6,Thunderbug,1,
20,M. Peaks,9,high,9,80,4,6,Bitterbug,1,
20,M. Peaks,9,high,9,80,4,6,Carpenterbug,1,
10,M. Peaks,9,high,9,80,4,6,Godbug,1,
5,M. Peaks,9,high,9,80,4,6,Mega Fishing Fly,1,
5,M. Peaks,9,high,9,80,4,6,Flashbug,1,
5,M. Peaks,9,high,9,80,4,6,Hercudrome,1,
5,M. Peaks,9,high,9,80,4,6,King Scarab,1,
5,M. Peaks,9,high,9,80,4,6,Royal Rhino,1,
30,M. Peaks,9,high,10,20,4,6,Thunderbug,1,
15,M. Peaks,9,high,10,20,4,6,Godbug,1,
15,M. Peaks,9,high,10,20,4,6,Hercudrome,1,
15,M. Peaks,9,high,10,20,4,6,King Scarab,1,
10,M. Peaks,9,high,10,20,4,6,Bitterbug,1,
10,M. Peaks,9,high,10,20,4,6,Divine Rhino,1,
5,M. Peaks,9,high,10,20,4,6,Royal Rhino,1,
65,M. Peaks,9,g,1,,3,4,Honey,1,
30,M. Peaks,9,g,1,,3,4,Royal Honey,1,
5,M. Peaks,9,g,1,,3,4,Snakebee Larva,1,
50,M. Peaks,9,g,2,,3,5,Yukumo Stoutwood,1,
30,M. Peaks,9,g,2,,3,5,Yukumo Hardwood,1,
10,M. Peaks,9,g,2,,3,5,Yukumo Wood,2,
10,M. Peaks,9,g,2,,3,5,Insect Husk,1,
50,M. Peaks,9,g,3,,3,5,Water Ambrosia,1,
15,M. Peaks,9,g,3,,3,5,Larval Extract,1,
15,M. Peaks,9,g,3,,3,5,Paralarval Extract,1,
10,M. Peaks,9,g,3,,3,5,Heavy Jelly,1,
10,M. Peaks,9,g,3,,3,5,Water Ambrosia,2,
20,M. Peaks,9,g,4,,4,6,King Scarab,1,
20,M. Peaks,9,g,4,,4,6,Divine Rhino,1,
15,M. Peaks,9,g,4,,4,6,Mega Fishing Fly,1,
15,M. Peaks,9,g,4,,4,6,Thunderbug,2,
15,M. Peaks,9,g,4,,4,6,Royal Rhino,1,
10,M. Peaks,9,g,4,,4,6,Emperor Hopper,1,
5,M. Peaks,9,g,4,,4,6,Carpenterbug,2,
65,M. Peaks,9,g,5,,1,1,Honey,1,
30,M. Peaks,9,g,5,,1,1,Royal Honey,1,
5,M. Peaks,9,g,5,,1,1,Snakebee Larva,1,
100,M. Peaks,9,g,6,,2,3,Burned Husk,1,
25,M. Peaks,9,g,7,80,3,5,Nitroshroom,1,
20,M. Peaks,9,g,7,80,3,5,Mopeshroom,1,
20,M. Peaks,9,g,7,80,3,5,Unique Mushroom,1,
15,M. Peaks,9,g,7,80,3,5,Toadstool,1,
15,M. Peaks,9,g,7,80,3,5,Dragon Toadstool,1,
5,M. Peaks,9,g,7,80,3,5,Choice Mushroom,1,
30,M. Peaks,9,g,8,20,4,6,Nitroshroom,1,
30,M. Peaks,9,g,8,20,4,6,Mopeshroom,1,
15,M. Peaks,9,g,8,20,4,6,Dragon Toadstool,1,
15,M. Peaks,9,g,8,20,4,6,Choice Mushroom,1,
10,M. Peaks,9,g,8,20,4,6,Great Shroom,1,
20,M. Peaks,9,g,9,80,4,6,Carpenterbug,1,
15,M. Peaks,9,g,9,80,4,6,King Scarab,1,
15,M. Peaks,9,g,9,80,4,6,Royal Rhino,1,
10,M. Peaks,9,g,9,80,4,6,Mega Fishing Fly,1,
10,M. Peaks,9,g,9,80,4,6,Godbug,2,
10,M. Peaks,9,g,9,80,4,6,Bitterbug,2,
10,M. Peaks,9,g,9,80,4,6,Divine Rhino,1,
5,M. Peaks,9,g,9,80,4,6,Thunderbug,2,
5,M. Peaks,9,g,9,80,4,6,Emperor Hopper,1,
30,M. Peaks,9,g,10,20,4,6,King Scarab,1,
30,M. Peaks,9,g,10,20,4,6,Emperor Hopper,1,
30,M. Peaks,9,g,10,20,4,6,Divine Rhino,1,
10,M. Peaks,9,g,10,20,4,6,Royal Rhino,1,
75,Dunes,0,low,1,,1,1,Honey,1,
15,Dunes,0,low,1,,1,1,Snakebee Larva,1,
10,Dunes,0,low,1,,1,1,Insect Husk,1,
75,Dunes,0,high,1,,1,1,Honey,1,
15,Dunes,0,high,1,,1,1,Snakebee Larva,1,
10,Dunes,0,high,1,,1,1,Insect Husk,1,
100,Dunes,0,high,2,,2,3,Burned Husk,1,
75,Dunes,0,g,1,,1,1,Honey,1,
15,Dunes,0,g,1,,1,1,Snakebee Larva,1,
10,Dunes,0,g,1,,1,1,Insect Husk,1,
100,Dunes,0,g,2,,2,3,Burned Husk,1,
35,Dunes,1,low,1,,3,5,Herb,1,
25,Dunes,1,low,1,,3,5,Fire Herb,1,
15,Dunes,1,low,1,,3,5,Felvine,1,
15,Dunes,1,low,1,,3,5,Hot Pepper,1,
10,Dunes,1,low,1,,3,5,Spider Web,1,
35,Dunes,1,low,2,,3,5,Herb,1,
25,Dunes,1,low,2,,3,5,Fire Herb,1,
15,Dunes,1,low,2,,3,5,Felvine,1,
15,Dunes,1,low,2,,3,5,Hot Pepper,1,
10,Dunes,1,low,2,,3,5,Spider Web,1,
37,Dunes,1,low,3,,2,3,Iron Ore,1,
33,Dunes,1,low,3,,2,3,Earth Crystal,1,
20,Dunes,1,low,3,,2,3,Stone,1,
5,Dunes,1,low,3,,2,3,Machalite Ore,1,
5,Dunes,1,low,3,,2,3,Auristone Piece,1,
80,Dunes,1,low,4,80,3,5,Fire Ambrosia,1,
20,Dunes,1,low,4,80,3,5,Heavy Jelly,1,
35,Dunes,1,low,5,20,3,5,Fire Ambrosia,1,
25,Dunes,1,low,5,20,3,5,Larval Extract,1,
25,Dunes,1,low,5,20,3,5,Heavy Jelly,1,
15,Dunes,1,low,5,20,3,5,Fire Ambrosia,2,
35,Dunes,1,high,1,,3,5,Herb,1,
25,Dunes,1,high,1,,3,5,Fire Herb,1,
15,Dunes,1,high,1,,3,5,Felvine,1,
15,Dunes,1,high,1,,3,5,Hot Pepper,1,
10,Dunes,1,high,1,,3,5,Spider Web,1,
35,Dunes,1,high,2,,3,5,Herb,1,
25,Dunes,1,high,2,,3,5,Fire Herb,1,
15,Dunes,1,high,2,,3,5,Felvine,1,
15,Dunes,1,high,2,,3,5,Hot Pepper,1,
10,Dunes,1,high,2,,3,5,Spider Web,1,
25,Dunes,1,high,3,,2,3,Machalite Ore,1,
20,Dunes,1,high,3,,2,3,Earth Crystal,1,
15,Dunes,1,high,3,,2,3,Stone,2,
15,Dunes,1,high,3,,2,3,Auristone Piece,1,
10,Dunes,1,high,3,,2,3,Carbalite Ore,1,
10,Dunes,1,high,3,,2,3,Mystery Charm,1,
5,Dunes,1,high,3,,2,3,Auristone Chunk,1,
80,Dunes,1,high,4,80,3,5,Fire Ambrosia,1,
20,Dunes,1,high,4,80,3,5,Heavy Jelly,1,
25,Dunes,1,high,5,20,3,5,Larval Extract,1,
25,Dunes,1,high,5,20,3,5,Paralarval Extract,1,
25,Dunes,1,high,5,20,3,5,Heavy Jelly,1,
